it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm
35,17.5,12.5658146438834,3.55946255962088e-05,4.07554871400664e-05,6.31235886676441,6.31239962225155,3.54901774777242
36,18,12.5658294702253,3.24337994613546e-05,6.24454240092463e-05,6.31225838956076,6.31232083498477,3.54902198650235
37,18.5,12.5657658951087,3.33257059261556e-05,3.2217933876896e-05,6.31210626476627,6.31213848270015,3.54900276335552
38,19,12.5656888056619,3.1732599827962e-05,1.5808540086113e-06,6.31197097974348,6.31197256059749,3.54898491039097
39,19.5,12.5656155983864,3.18984565906301e-05,9.3898026531403e-06,6.31185545412978,6.31186484393243,3.5489656199645
40,20,12.5655685762658,3.42471609109271e-05,2.91352368774712e-05,6.31178090369858,6.31181003893546,3.5489501447425
41,20.5,12.5655552825966,3.63197382451197e-05,2.51220634708545e-05,6.311787829416,6.31181295147947,3.54893764904469
42,21,12.5655697405183,3.69018279093717e-05,6.16517235679158e-06,6.31184885197944,6.3118550171518,3.54893432914326
43,21.5,12.5655944665552,3.23008607702047e-05,5.88362731403463e-07,6.31190760781018,6.31190819617291,3.54893174311518
44,22,12.5656093279168,3.57490812924217e-05,1.03415350358785e-05,6.31190640808368,6.31191674961871,3.5489282367514
45,22.5,12.5656066102222,3.25516027358856e-05,1.53575147057675e-05,6.31184403167688,6.31185938919158,3.54892698334768
46,23,12.5655693402577,3.23162915316966e-05,8.00627605292175e-06,6.31175220059528,6.31176020687133,3.5489152475041
47,23.5,12.5655224135079,3.2477046018345e-05,4.61695012647619e-07,6.31166602245468,6.31166648414969,3.54889946596044
48,24,12.5654765992291,3.63237701698766e-05,2.13146959179971e-06,6.31158951472594,6.31159164619553,3.54888467317599
49,24.5,12.5654425658517,3.56222836700727e-05,7.15836630367444e-06,6.311530985071,6.31153814343731,3.54887302363589
50,25,12.5654218681543,3.19999524277364e-05,6.67492794290702e-06,6.31151117601431,6.31151785094226,3.54886113116566
51,25.5,12.5654163121671,3.79592444869279e-05,1.97438930973145e-06,6.31151907172578,6.31152104611509,3.54885007766463
52,26,12.5654281002981,3.82005883340912e-05,4.31055527216855e-08,6.31152716752253,6.31152721062808,3.54884934893566
53,26.5,12.5654274981626,3.38877662124783e-05,2.30465911481446e-06,6.31150708807476,6.31150939273388,3.54884355082314
54,27,12.5654154324882,3.37259259948574e-05,4.07098336367383e-06,6.31146621295998,6.31147028394334,3.54883691238062
55,27.5,12.565396218438,3.48904255677908e-05,2.56067709450443e-06,6.31141092114144,6.31141348181854,3.54882885521673
56,28,12.5653624573989,3.52910664447818e-05,3.10274018959872e-07,6.31134590128592,6.31134621155994,3.54881597267802
57,28.5,12.5653239752248,3.16050184897719e-05,3.53935747488787e-07,6.31128083050273,6.31128118443848,3.54880185177968
58,29,12.5652988941663,3.67863007243896e-05,1.83690293965662e-06,6.31123099586075,6.31123283276369,3.54879204743285
59,29.5,12.565282424191,3.32146030375982e-05,2.14592136681115e-06,6.31120303697696,6.31120518289832,3.54878290736268
60,30,12.5652547694651,3.37931967881184e-05,8.81841576954708e-07,6.31117100032951,6.31117188217109,3.54876708504286
61,30.5,12.5652585459078,3.50433222616089e-05,5.02620035683952e-09,6.31116175751723,6.31116176254343,3.54876426417627
62,31,12.5652599657473,3.39436674380679e-05,5.458013618992e-07,6.31114772402976,6.31114826983113,3.54875978977063
63,31.5,12.5652469062146,3.30960514799095e-05,1.34923287513731e-06,6.31111074373668,6.31111209296956,3.54875243577623
64,32,12.565228051276,3.38806562260549e-05,1.10473712802921e-06,6.31106870719312,6.31106981193025,3.54874269514345
65,32.5,12.565190243179,3.82404924397546e-05,2.57843881036646e-07,6.31100556103296,6.31100581887684,3.54872724998891
66,33,12.5651660127577,3.29537734485972e-05,4.17591727550497e-08,6.31095971768787,6.31095975944704,3.54871729563384
67,33.5,12.5651402319023,3.48223362428058e-05,5.8060737906947e-07,6.31090183538549,6.31090241599287,3.54870817766628
68,34,12.5651203202751,3.27769484713744e-05,9.04179896360819e-07,6.31086957464178,6.31087047882168,3.54869649813101
69,34.5,12.5651137545223,3.21272268326749e-05,5.28981926437595e-07,6.31084284716552,6.31084337614745,3.54869187024758
70,35,12.5651009561863,3.38312281180095e-05,4.22152783336416e-08,6.3108177340029,6.31081777621818,3.54868321528541
71,35.5,12.5650948439443,3.67464234130287e-05,1.26928807873123e-07,6.31079442941426,6.31079455634306,3.54867735910139
72,36,12.565077341355,3.16068337781044e-05,5.08729009433375e-07,6.31075835839866,6.31075886712767,3.5486674620666
73,36.5,12.5650581143413,3.32208678894245e-05,5.43607719707779e-07,6.31072024378116,6.31072078738888,3.5486566398321
74,37,12.5650300030307,3.12255115671397e-05,1.90289250055912e-07,6.31067333444869,6.31067352473794,3.54864371525563
75,37.5,12.5650154216183,3.85798717906906e-05,3.97997041952676e-09,6.31061912056701,6.31061912454698,3.54863996446767
76,38,12.5649913666543,3.24907422608183e-05,2.08937900188893e-07,6.31058447486616,6.31058468380406,3.54862763112739
77,38.5,12.5649702735016,3.27945454570928e-05,4.21839349092623e-07,6.31052524299224,6.31052566483159,3.54861883800205
78,39,12.564955334145,3.63549391468999e-05,2.9231112414398e-07,6.31051197849733,6.31051227080845,3.54860812539339
