it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm,incomp_error,rho_1,rho_2,rho_3,rho_4,rho_5
68,13.6,31.4159265418445,-2.25272366002974e-15,9.2938954821531,148.379290580448,157.673186062601,4.43722107558636,0,25.8846945053754,20.2872267052734,3.21245874811236,4.17041765920833,2.95560827737205
69,13.8,31.4159265511855,-1.66644498305735e-15,9.29496839455505,148.315303264704,157.610271659259,4.43722107708509,0,25.6389385425451,21.4576150084575,3.23660970451439,4.87997784059915,3.38513671829788
70,14,31.4159265455704,-2.0147209146212e-15,9.19552365498409,148.370935868495,157.566459523479,4.43722107764696,0,25.205866401928,22.6460745518719,3.17457973007293,5.67600644173355,3.80361273803678
71,14.2,31.4159265432029,-2.03600917449674e-15,9.03784234741224,148.505763560289,157.543605907701,4.4372210762035,0,24.6605018627957,23.7964468241113,2.98658413652163,6.54851433175591,4.16666657572401
72,14.4,31.4159265456244,-2.1918392367857e-15,8.86346898839638,148.677238261854,157.540707250251,4.43722106948624,0,24.0839328243214,24.8516708267026,2.62875913803201,7.47465277348658,4.41581165946434
73,14.6,31.4159265181674,-6.38647796266229e-16,8.70856692225144,148.846152108166,157.554719030418,4.43722110204576,0,23.5566394586257,25.7573063206119,2.05982324670439,8.41525433093749,4.48232362085507
74,14.8,31.4159265941866,-2.21397902705626e-17,8.60125152779412,148.980310954343,157.581562482137,4.4372210162531,0,23.1518300669517,26.4627383938132,1.24917840037777,9.31251311190117,4.29550771004362
75,15,31.4159263839664,7.1698859260822e-16,8.56087134346292,149.056160468545,157.617031812008,4.43722118145224,0,22.9293695590348,26.9209364561464,0.184980965572323,10.0905062481559,3.79527667301419
76,15.2,31.4159266857104,-1.0899589056277e-15,8.59871318720181,149.058692963809,157.657406151011,4.43722111970395,0,22.9308272830768,27.088250838755,1.11913465781879,10.6601790124672,2.94745840396125
77,15.4,31.4159271175394,6.06289641255407e-16,8.71940408848073,148.980243329281,157.699647417762,4.43722054195116,0,23.1761601176618,26.9258114595881,2.61983862331806,10.9294613735607,1.75839583592503
