it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm
43,10.75,31.4183446413612,0.00261724532464291,1.38753404326273,156.07870199628,157.466236039543,4.43781960490878
44,11,31.4184134681562,0.00233486660976045,1.68239419047825,155.855953501242,157.538347691721,4.43786223723411
45,11.25,31.4187924787288,0.00248570102640987,2.15129034000241,155.47730185241,157.628592192413,4.43794905373191
46,11.5,31.4197093554599,0.00277610844569333,2.8132767826372,154.921257124935,157.734533907572,4.43811445348552
47,11.75,31.4209021348512,0.00280778332558176,3.66770449524563,154.173311134729,157.841015629975,4.4383039578808
48,12,31.4223809928379,0.00310648626359869,4.68026717023855,153.249324864765,157.929592035003,4.43854792789523
49,12.25,31.4240241896085,0.00308624738617159,5.78183002895691,152.199941662742,157.981771691699,4.43881263101395
50,12.5,31.4253479092293,0.00357527931803791,6.8741706246583,151.104648950526,157.978819575185,4.43904560478958
51,12.75,31.4265697606372,0.0037553421137605,7.85080943558239,150.069241142884,157.920050578467,4.4392833228719
52,13,31.426928080546,0.00361921167416851,8.61983464425613,149.188637998701,157.808472642957,4.43941703867742
53,13.25,31.426926077632,0.00310567863809582,9.12666172358421,148.542729320533,157.669391044117,4.43950985536894
54,13.5,31.4262875965956,0.00355315855109036,9.36496386034236,148.159184746129,157.524148606472,4.43953007066404
55,13.75,31.4249373365554,0.00309648509257199,9.37500265967954,148.020945001704,157.395947661384,4.43942142134352
56,14,31.4233817763402,0.00375211790650736,9.22828456801395,148.076046857392,157.304331425406,4.43927237144016
57,14.25,31.4215838358212,0.00400972651880208,9.01037904053148,148.242558198006,157.252937238538,4.43907801320652
58,14.5,31.4199092798312,0.00407095072788617,8.79964808493297,148.441233030757,157.24088111569,4.43888783375824
59,14.75,31.418443147056,0.00330402208483759,8.65650857270948,148.6040112707,157.26051984341,4.43869531656171
60,15,31.4172814672111,0.00430415316251001,8.62188351836042,148.679681066612,157.301564584972,4.43854216922055
61,15.25,31.416565764356,0.00390627658052672,8.71363510935993,148.642076156871,157.355711266231,4.43841961909133
62,15.5,31.4164236457412,0.00438728429024846,8.93746941477317,148.480896741379,157.418366156153,4.43836626742591
63,15.75,31.4165830295425,0.00488638708446003,9.28512248548731,148.195091500777,157.480213986264,4.43832050409873
64,16,31.4176583128622,0.00465827022964712,9.73555011819398,147.804633879597,157.540183997791,4.43839244231203
65,16.25,31.4191853456393,0.00489533414818414,10.2522005695481,147.332045463084,157.584246032633,4.43853102697773
66,16.5,31.4212065796378,0.00525963942342568,10.7822639245422,146.822710067781,157.604973992323,4.43873366444295
67,16.75,31.4235962269507,0.00481023695312401,11.2530105864758,146.337493248762,157.590503835238,4.43904725656478
68,17,31.4254118602761,0.00543895697889678,11.5821159837996,145.947779920869,157.529895904669,4.43929297362494
69,17.25,31.426801817368,0.00500939382775718,11.6958251521496,145.730667782456,157.426492934605,4.43954206122017
70,17.5,31.4278883547039,0.00519493386781868,11.5416284792354,145.753823400503,157.295451879738,4.43978285086762
71,17.75,31.4283475829202,0.00540001477957875,11.1040169879807,146.049102064733,157.153119052713,4.43998395554275
72,18,31.4281143788181,0.00502128574113868,10.4201234988134,146.603562969374,157.023686468188,4.44007832234277
73,18.25,31.4276583341426,0.00561508586687802,9.56499740512443,147.366389833948,156.931387239073,4.4401561397904
74,18.5,31.427014364622,0.0050844865578981,8.63711040261895,148.251352427359,156.888462829978,4.44015468460063
75,18.75,31.4262442992415,0.00578203147259143,7.73874322921353,149.154892209468,156.893635438682,4.4401398258965
76,19,31.426145113372,0.00593756922855389,6.95868464354214,149.986900076618,156.94558472016,4.44021887203493
77,19.25,31.4264544125903,0.00647802064068777,6.35825246844945,150.672558018641,157.030810487091,4.44027991466648
78,19.5,31.4270989253709,0.00683153274153078,5.97777663575685,151.160478963721,157.138255599478,4.4404791534299
79,19.75,31.4270927726522,0.00671978575215084,5.8366073940008,151.415179886815,157.251787280816,4.44079338078225
80,20,31.4262168686691,0.00706968626065365,5.93570497540872,151.427927379037,157.363632354446,4.4412800891836
