it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm,incomp_error,rho_1,rho_2,rho_3,rho_4,rho_5
58,29,24.1651629946908,0.00142126390177461,7.16374683429814e-11,12.0849539935536,12.0849539936253,6.81628410070974,0,0.000484485384292677,8.69937833029222e-10,5.30168901212848e-12,1.85011762786937e-15,1.56175881059515e-12
59,29.5,24.1651629946943,0.00142126404370068,7.67613500312387e-11,12.0849539937819,12.0849539938587,6.81628410071114,0,0.000509846020399909,9.76875644675364e-10,6.19936893229888e-12,2.02984923042058e-15,1.84395516289002e-12
60,30,24.1651629946981,0.00142126419843864,8.15459957145792e-11,12.0849539940318,12.0849539941133,6.81628410071268,0,0.000536015445583232,1.09493285436768e-09,7.21098126815156e-12,1.71790215834949e-15,2.16559011728253e-12
61,30.5,24.1651629947022,0.00142126436674459,8.63075209956617e-11,12.0849539943048,12.0849539943911,6.81628410071437,0,0.000563261249013203,1.22345727901175e-09,8.34429492290673e-12,6.4722805336273e-16,2.52669952738419e-12
62,31,24.1651629947067,0.0014212645495999,9.17127564288768e-11,12.0849539946023,12.084953994694,6.8162841007162,0,0.000591869020407671,1.36171896752277e-09,9.60751712066392e-12,2.29907612021152e-15,2.9409054503755e-12
63,31.5,24.1651629947117,0.00142126474862904,9.85904201172514e-11,12.0849539949262,12.0849539950248,6.81628410071819,0,0.000622050819178728,1.50925592458454e-09,1.10010047073081e-11,2.77918299174361e-15,3.39852865971952e-12
64,32,24.165162994717,0.0014212649664381,1.07680832346224e-10,12.0849539952801,12.0849539953878,6.81628410072038,0,0.00065390201821624,1.66607731113559e-09,1.25585014632942e-11,2.0623316971297e-15,3.91906943840896e-12
65,32.5,24.165162994723,0.00142126520667487,1.19422466161389e-10,12.0849539956697,12.0849539957891,6.81628410072279,0,0.000687425753844745,1.83287502086169e-09,1.42875205707944e-11,2.27321381775444e-15,4.49704463145773e-12
66,33,24.1651629947296,0.00142126547376036,1.33852091806243e-10,12.0849539961023,12.0849539962362,6.81628410072546,0,0.000722607831934065,2.01121867734803e-09,1.62162188065152e-11,1.86163272290461e-15,5.15007675902831e-12
67,33.5,24.1651629947369,0.00142126577235131,1.5066298040524e-10,12.0849539965865,12.0849539967371,6.81628410072846,0,0.000759499176508358,2.20354075847882e-09,1.83642416773976e-11,1.18066303814148e-15,5.87203694327505e-12
68,34,24.1651629947451,0.00142126610681863,1.69416650075362e-10,12.0849539971303,12.0849539972997,6.81628410073178,0,0.000798260497453424,2.41283166794668e-09,2.07643325630119e-11,4.15163073997848e-16,6.68902841712396e-12
69,34.5,24.1651629947543,0.00142126648096729,1.8983218189251e-10,12.0849539977408,12.0849539979306,6.81628410073547,0,0.000839144172861122,2.64227746906211e-09,2.34542883400426e-11,4.98434031596589e-15,7.60130438882723e-12
70,35,24.1651629947645,0.00142126689815881,2.12008830347464e-10,12.0849539984233,12.0849539986353,6.81628410073965,0,0.000882420739923554,2.89506128433452e-09,2.64889143178756e-11,3.77610570908146e-15,8.62554347258211e-12
71,35.5,24.165162994776,0.00142126736173763,2.36432027051072e-10,12.0849539991823,12.0849539994187,6.81628410074429,0,0.00092828633122923,3.17453537235456e-09,2.99218766865617e-11,2.68409688325971e-15,9.77978483560361e-12
72,36,24.1651629947888,0.0014212678755468,2.63709588872569e-10,12.0849540000223,12.084954000286,6.81628410074951,0,0.000976798649424954,3.48478255026808e-09,3.38273175308859e-11,3.19826102749169e-15,1.10778948447236e-11
73,36.5,24.1651629948034,0.0014212684442627,2.94153642711631e-10,12.0849540009495,12.0849540012437,6.81628410075541,0,0.00102787569877992,3.83091340470466e-09,3.82777985570552e-11,3.24390075708387e-15,1.25343506037101e-11
74,37,24.1651629948198,0.00142126907325745,3.27456232408555e-10,12.0849540019721,12.0849540022995,6.81628410076206,0,0.00108135976722662,4.21903424085662e-09,4.33512525355212e-11,5.62529001993006e-15,1.41614684190423e-11
75,37.5,24.1651629948382,0.00142126976812252,3.62695882289396e-10,12.0849540030995,12.0849540034622,6.81628410076956,0,0.00113711577201068,4.65574091173423e-09,4.90917226452429e-11,9.69912259271968e-15,1.5973625933846e-11
76,38,24.1651629948589,0.00142127053404418,3.98735635750995e-10,12.0849540043417,12.0849540047405,6.81628410077793,0,0.00119511602086206,5.14732027823045e-09,5.5557444710842e-11,7.96421907396449e-15,1.79836923513615e-11
77,38.5,24.1651629948819,0.001421271375465,4.34832365711532e-10,12.0849540057075,12.0849540061423,6.81628410078729,0,0.00125547090629822,5.69896233839472e-09,6.27934399215215e-11,1.12877061956632e-14,2.01965183913299e-11
78,39,24.1651629949075,0.00142127229625123,4.71128222589487e-10,12.0849540072035,12.0849540076746,6.81628410079768,0,0.00131839301646924,6.31430385955375e-09,7.08442084956906e-11,1.1711965270053e-14,2.26291869744004e-11
79,39.5,24.1651629949358,0.00142127330052989,5.08744112035149e-10,12.0849540088358,12.0849540093446,6.81628410080916,0,0.00138411625562089,6.99569650589377e-09,7.97764165265657e-11,1.26258980307223e-14,2.52975781742042e-11
80,40,24.1651629949669,0.00142127439381399,5.49414975842979e-10,12.0849540106116,12.0849540111611,6.8162841008218,0,0.00145281476498886,7.74500163521628e-09,8.96361780215982e-11,1.62444086183698e-14,2.82069180041436e-11
81,40.5,24.1651629948571,0.00142127540804716,5.95499859507136e-10,12.0849540124348,12.0849540130303,6.81628410078198,0,0.00152466826264176,8.08254790310875e-09,8.73169138528387e-11,1.93331902756103e-14,2.87805314351328e-11
82,41,24.165162994896,0.00142127670730831,6.46749479756673e-10,12.0849540145372,12.0849540151839,6.81628410079789,0,0.00159945811924898,9.05840437167455e-09,9.35166236256838e-11,2.39941135592546e-14,3.05820451086861e-11
83,41.5,24.1651629949386,0.00142127812707644,7.04146947068992e-10,12.0849540168326,12.0849540175368,6.81628410081531,0,0.0016773136653831,1.0079037768225e-08,1.00985391512292e-10,2.6905777201436e-14,3.24189191519398e-11
84,42,24.1651629949853,0.00142127968179574,7.67638287570436e-10,12.084954019347,12.0849540201146,6.81628410083441,0,0.00175835230452042,1.10956687160381e-08,1.07117044512932e-10,3.02371397236703e-14,3.38469613907272e-11
85,42.5,24.1651629950366,0.00142128138662139,8.37272412546652e-10,12.0849540221074,12.0849540229447,6.81628410085536,0,0.00184282297013037,1.21564090501277e-08,1.12836148890358e-10,3.63209608819161e-14,3.53770702499696e-11
86,43,24.1651629950926,0.001421283256834,9.13740318660924e-10,12.0849540251405,12.0849540260543,6.81628410087823,0,0.00193108502623146,1.33595167590312e-08,1.20015164227833e-10,4.11371545217456e-14,3.67811394928566e-11
87,43.5,24.165162995154,0.00142128530847206,9.98603912767744e-10,12.0849540284724,12.084954029471,6.81628410090329,0,0.0020235326461448,1.47594303320498e-08,1.29099072180836e-10,4.76397478179011e-14,3.80292564354309e-11
88,44,24.1651629952213,0.00142128755907147,1.09405729800744e-09,12.0849540321299,12.084954033224,6.81628410093077,0,0.00212050245350643,1.63259779088571e-08,1.39189196826244e-10,5.06520935384472e-14,3.92875531588593e-11
89,44.5,24.1651629952954,0.00142129002888703,1.20225777831177e-09,12.0849540361428,12.0849540373451,6.816284100961,0,0.00222220753656855,1.79953131383725e-08,1.50277098547131e-10,6.51311784483359e-14,4.05905450753443e-11
90,45,24.165162995377,0.00142129274089156,1.32451102848512e-09,12.0849540405463,12.0849540418708,6.8162841009943,0,0.00232872950036908,1.97489298414649e-08,1.62906081589939e-10,7.2101873054497e-14,4.16497321252466e-11
91,45.5,24.1651629954672,0.0014212957207405,1.46070675697269e-09,12.0849540453811,12.0849540468418,6.81628410103102,0,0.00244006929086639,2.16370588144805e-08,1.78315982916824e-10,8.30482252241861e-14,4.35919271864153e-11
92,46,24.1651629955668,0.00142129899495616,1.60935862472329e-09,12.0849540506915,12.0849540523008,6.81628410107163,0,0.00255622928080524,2.37343763861292e-08,1.95723220641558e-10,9.81080314491926e-14,4.5271705221901e-11
93,46.5,24.1651629956768,0.0014213025895841,1.76831513770521e-09,12.0849540565222,12.0849540582905,6.81628410111648,0,0.00267728309555888,2.6078694436145e-08,2.16205238905049e-10,1.12867925568423e-13,4.85758726887655e-11
94,47,24.1651629957983,0.00142130652869483,1.93585111991913e-09,12.0849540629146,12.0849540648504,6.81628410116598,0,0.00280339759288093,2.86593692544536e-08,2.39216841575616e-10,1.32453734114698e-13,5.20949582158979e-11
95,47.5,24.1651629959321,0.00142131083486953,2.1115881246623e-09,12.0849540699056,12.0849540720171,6.81628410122049,0,0.00293479701317609,3.14543046951031e-08,2.66047090615032e-10,1.51667727026394e-13,5.77047574620411e-11
96,48,24.1651629960795,0.00142131553041514,2.29673550497692e-09,12.0849540775289,12.0849540798256,6.81628410128055,0,0.00307169017441444,3.44739314754294e-08,2.96636254036441e-10,1.77595339821556e-13,6.41134491673494e-11
97,48.5,24.1651629962415,0.00142132063931418,2.49348842388161e-09,12.0849540858193,12.0849540883128,6.8162841013465,0,0.00321420138435702,3.77640389446789e-08,3.31752696236079e-10,2.03856792368809e-13,7.19471288751319e-11
98,49,24.1651629964195,0.00142132618943123,2.70389881214671e-09,12.0849540948173,12.0849540975212,6.81628410141898,0,0.00336234402688282,4.13742993111936e-08,3.7213122321621e-10,2.43883068531161e-13,8.16831203843143e-11
99,49.5,24.1651629966148,0.00142133221310856,2.92887386864783e-09,12.0849541045732,12.0849541075021,6.8162841014985,0,0.00351605375991897,4.53274958273983e-08,4.17622278887939e-10,2.7486188743932e-13,9.2973064593389e-11
100,50,24.1651629968291,0.00142133874685679,3.16791962198466e-09,12.0849541151472,12.0849541183151,6.81628410158582,0,0.00367526660922542,4.96211741963772e-08,4.6893048235999e-10,3.21684222961777e-13,1.06831709353162e-10
101,50.5,24.1651629970636,0.00142134582911062,3.41985330156569e-09,12.0849541266058,12.0849541300256,6.8162841016813,0,0.00384000350118775,5.4255942268387e-08,5.26309437966646e-10,3.71135269080835e-13,1.23307889208987e-10
102,51,24.1651629973201,0.00142135349999666,3.68414813888427e-09,12.0849541390189,12.0849541427031,6.81628410178568,0,0.00401041873043207,5.92542565136784e-08,5.89945780824092e-10,4.28588098412168e-13,1.42014965625607e-10
103,51.5,24.1651629975998,0.00142136180005882,3.96219705016322e-09,12.0849541524557,12.0849541564179,6.81628410189961,0,0.00418678789569089,6.46548156590929e-08,6.60747554146093e-10,4.92848494653535e-13,1.63426716612077e-10
104,52,24.165162997905,0.0014213707721126,4.25776399468045e-09,12.0849541669854,12.0849541712432,6.81628410202386,0,0.00436944120720022,7.04876758548665e-08,7.3914872194532e-10,5.69013611430875e-13,1.87052308768573e-10
105,52.5,24.165162998237,0.00142138046282674,4.57629578028797e-09,12.0849541826811,12.0849541872574,6.81628410215903,0,0.00455867552641279,7.67656074671853e-08,8.25970657320052e-10,6.56914017253873e-13,2.13113501435202e-10
106,53,24.1651629985988,0.00142139092670714,4.92333563240424e-09,12.0849541996257,12.0849542045491,6.81628410230631,0,0.00475468853647161,8.34914946640027e-08,9.21922418071433e-10,7.52865913022478e-13,2.41915575202221e-10
107,53.5,24.1651629989931,0.00142140222596779,5.30277111211395e-09,12.0849542179169,12.0849542232196,6.81628410246688,0,0.00495756576830828,9.0681564076942e-08,1.0275031568976e-09,8.44896082921772e-13,2.73260122586132e-10
108,54,24.1651629994228,0.00142141442958871,5.71575718169387e-09,12.0849542376665,12.0849542433823,6.81628410264185,0,0.00516732322163542,9.83731807338487e-08,1.14350252003345e-09,9.83326365580756e-13,3.07473883349216e-10
109,54.5,24.165162999891,0.00142142761027741,6.16086920617339e-09,12.0849542589968,12.0849542651577,6.81628410283247,0,0.00538397901523059,1.06618063075071e-07,1.27118219712549e-09,1.10598871768213e-12,3.45149513472959e-10
110,55,24.1651630004012,0.00142144184077736,6.63542732249143e-09,12.0849542820317,12.0849542886672,6.81628410304021,0,0.00560761301021457,1.1546416961997e-07,1.41063048464589e-09,1.27304236804827e-12,3.85681057554863e-10
111,55.5,24.1651630009572,0.00142145719066423,7.13732600377245e-09,12.0849543068887,12.084954314026,6.81628410326665,0,0.00583837969707822,1.24948059757938e-07,1.56327436280954e-09,1.44326299261531e-12,4.29659723689908e-10
112,56,24.1651630015619,0.00142147372435384,7.66636851791646e-09,12.0849543336738,12.0849543413402,6.81628410351293,0,0.0060764650599212,1.35105541606754e-07,1.73007197141738e-09,1.63983089365825e-12,4.77102898710225e-10
113,56.5,24.1651630022199,0.00142149150464474,8.22432554001274e-09,12.0849543624838,12.0849543707081,6.81628410378095,0,0.00632200780635352,1.4597860761256e-07,1.91247309300234e-09,1.86302877947834e-12,5.28234334243816e-10
114,57,24.1651630029353,0.00142151059338648,8.81357628190857e-09,12.0849543934117,12.0849544022252,6.81628410407232,0,0.00657502498503195,1.57619614997246e-07,2.11142631255965e-09,2.11584303344499e-12,5.8288007684524e-10
115,57.5,24.1651630037127,0.00142153105528221,9.43501408163648e-09,12.0849544265542,12.0849544359892,6.81628410438901,0,0.00683538025285025,1.70085464941565e-07,2.32817533461389e-09,2.39278432356081e-12,6.41497404788629e-10
116,58,24.1651630045568,0.00142155295718782,1.00863840642528e-08,12.0849544620163,12.0849544721027,6.8162841047329,0,0.00710281233422661,1.83432741120547e-07,2.56409682691425e-09,2.69482424500662e-12,7.03690530728156e-10
117,58.5,24.1651630054731,0.00142157636712711,1.0762126252928e-08,12.0849544999092,12.0849545106713,6.81628410510634,0,0.00737701044331542,1.97712340224736e-07,2.82042319463705e-09,3.03771738892472e-12,7.70026740986013e-10
118,59,24.1651630064658,0.00142160134785342,1.14550245423084e-08,12.0849545403428,12.0849545517978,6.81628410551091,0,0.00765769997510305,2.12971305564859e-07,3.09872196004594e-09,3.45531368824167e-12,8.406112693225e-10
119,59.5,24.1651630075397,0.00142162795568519,1.21589636401969e-08,12.0849545834164,12.0849545955754,6.81628410594866,0,0.00794469650208517,2.29250940747651e-07,3.39882558246695e-09,3.86120833783735e-12,9.14657976595226e-10
120,60,24.165163008699,0.00142165623842126,1.28713951460046e-08,12.0849546292132,12.0849546420846,6.81628410642126,0,0.00823790356621399,2.46587887674866e-07,3.72269919374542e-09,4.34001185227767e-12,9.92967285076573e-10
121,60.5,24.165163003731,0.00142167864980138,1.36158255139693e-08,12.0849546731829,12.0849546867987,6.81628410460816,0,0.00853794413784282,2.49179178245443e-07,3.60480083983121e-09,5.39916007802314e-12,1.00297211593884e-09
122,61,24.1651630051037,0.00142171044999211,1.43495209536931e-08,12.0849547246567,12.0849547390062,6.81628410517066,0,0.00884319759528036,2.71293126245288e-07,3.78232257317611e-09,5.67814431083432e-12,1.04451821246746e-09
123,61.5,24.165163006573,0.00142174404908332,1.50988666525248e-08,12.0849547790536,12.0849547941525,6.81628410577263,0,0.00915423133756296,2.92565860718674e-07,4.00201828854026e-09,6.45278913538699e-12,1.08474258635893e-09
124,62,24.1651630081436,0.00142177949428338,1.58693133771225e-08,12.0849548364466,12.084954852316,6.81628410641584,0,0.0094708271173595,3.11601130308985e-07,4.1760315964151e-09,7.02696262288294e-12,1.11150756982617e-09
125,62.5,24.1651630098235,0.0014218168442682,1.66634284066439e-08,12.0849548969285,12.0849549135919,6.81628410710377,0,0.00979267912299437,3.30545075828738e-07,4.3084379220671e-09,7.5293760058689e-12,1.12946603889227e-09
126,63,24.1651630116154,0.00142185615824677,1.74801047291932e-08,12.0849549606062,12.0849549780863,6.81628410783727,0,0.0101194460107813,3.52846791191296e-07,4.47994043404103e-09,8.14975421837846e-12,1.14244399876893e-09
127,63.5,24.1651630135273,0.00142189750080834,1.83156246203796e-08,12.0849550275959,12.0849550459115,6.81628410861975,0,0.0104508132601143,3.79754840482543e-07,4.69616520021992e-09,8.80878351835865e-12,1.14214915299179e-09
128,64,24.1651630155645,0.00142194092745137,1.91662474402479e-08,12.0849550980042,12.0849551171705,6.81628410945336,0,0.0107865411821451,4.09318293249277e-07,4.92286893054295e-09,9.53067451038311e-12,1.1277223999364e-09
129,64.5,24.1651630177354,0.00142198648657578,2.00305901762409e-08,12.0849551719183,12.0849551919489,6.8162841103416,0,0.0111264636642444,4.38762517561091e-07,5.15020234688362e-09,1.08153545227968e-11,1.09749290229474e-09
